15.01.2019 15:50,-3,1
15.01.2019 16:20,-3,1
15.01.2019 16:50,-3,1
15.01.2019 17:20,-3,1
15.01.2019 17:50,-3,1
15.01.2019 18:20,-3,1
15.01.2019 18:50,-3,1
15.01.2019 19:20,-3,1
15.01.2019 19:50,-3,1
15.01.2019 20:20,-3,1
15.01.2019 20:50,-3,1
15.01.2019 21:20,-3,1
15.01.2019 21:50,-2,1
15.01.2019 22:20,-2,1
15.01.2019 22:50,-3,1
15.01.2019 23:20,-3,1
15.01.2019 23:50,-3,1
16.01.2019 0:20,-3,1
16.01.2019 0:50,-3,1
16.01.2019 1:20,-3,1
16.01.2019 1:50,-3,1
16.01.2019 2:20,-3,0
16.01.2019 2:50,-3,0
16.01.2019 3:20,-3,0
16.01.2019 3:50,-3,0
16.01.2019 4:20,-4,0
16.01.2019 4:50,-4,0
16.01.2019 5:20,-4,0
16.01.2019 5:50,-4,0
16.01.2019 6:20,-4,0
16.01.2019 6:50,-4,0
16.01.2019 7:20,-5,0
16.01.2019 7:50,-5,0
16.01.2019 8:20,-5,0
16.01.2019 8:50,-5,0
16.01.2019 9:20,-5,0
16.01.2019 9:50,-4,0
16.01.2019 10:20,-4,0
16.01.2019 10:50,-4,0
16.01.2019 11:20,-4,0
16.01.2019 11:50,-3,0
16.01.2019 12:20,-3,0
16.01.2019 12:50,-3,0
16.01.2019 13:20,-4,0
16.01.2019 13:50,-5,0
16.01.2019 14:20,-6,0
16.01.2019 14:50,-6,0
16.01.2019 15:20,-7,0
16.01.2019 15:50,-7,0
16.01.2019 16:20,-7,0
16.01.2019 16:50,-6,0
16.01.2019 17:20,-6,0
16.01.2019 17:50,-6,0
16.01.2019 18:20,-5,0
16.01.2019 18:50,-5,0
16.01.2019 19:20,-5,0
16.01.2019 19:50,-5,0
16.01.2019 20:20,-5,0
16.01.2019 20:50,-5,0
16.01.2019 21:20,-5,0
16.01.2019 21:50,-5,0
16.01.2019 22:20,-4,0
16.01.2019 22:50,-4,0
16.01.2019 23:20,-4,0
16.01.2019 23:50,-4,0
17.01.2019 0:20,-4,0
17.01.2019 0:50,-3,0
17.01.2019 1:20,-3,0
17.01.2019 1:50,-2,0
17.01.2019 2:20,-1,0
17.01.2019 2:50,0,0
17.01.2019 3:20,0,0
17.01.2019 3:50,1,0
17.01.2019 4:20,1,0
17.01.2019 4:50,1,0
17.01.2019 5:20,2,0
17.01.2019 5:50,2,0
17.01.2019 6:20,2,0
17.01.2019 6:50,2,0
17.01.2019 7:20,2,0
17.01.2019 7:50,2,0
17.01.2019 8:20,2,0
17.01.2019 8:50,2,0
17.01.2019 9:20,2,0
17.01.2019 9:50,1,0
17.01.2019 10:20,1,0
17.01.2019 10:50,1,0
17.01.2019 11:20,2,0
17.01.2019 11:50,2,0
17.01.2019 12:20,0,0
17.01.2019 12:50,-1,0
17.01.2019 13:20,-2,1
17.01.2019 13:50,-2,1
17.01.2019 14:20,-3,1
17.01.2019 14:50,-3,1
17.01.2019 15:50,-4,1
17.01.2019 16:20,-4,1
17.01.2019 16:50,-4,1
17.01.2019 17:20,-5,1
17.01.2019 17:50,-5,1
17.01.2019 18:20,-5,1
17.01.2019 18:50,-5,1
17.01.2019 19:20,-5,1
17.01.2019 19:50,-6,1
17.01.2019 20:20,-6,1
17.01.2019 20:50,-6,1
17.01.2019 21:20,-6,1
17.01.2019 21:50,-6,1
17.01.2019 22:20,-6,1
17.01.2019 22:50,-6,1
17.01.2019 23:20,-6,1
17.01.2019 23:50,-6,1
18.01.2019 0:20,-6,1
18.01.2019 0:50,-6,0
18.01.2019 1:20,-5,0
18.01.2019 1:50,-7,0
18.01.2019 2:20,-8,0
18.01.2019 2:50,-7,0
18.01.2019 3:20,-7,0
18.01.2019 3:50,-7,0
18.01.2019 4:20,-7,0
18.01.2019 4:50,-6,0
18.01.2019 5:20,-6,0
18.01.2019 5:50,-6,0
18.01.2019 6:20,-6,0
18.01.2019 6:50,-4,0
18.01.2019 7:20,-4,0
18.01.2019 7:50,-5,0
18.01.2019 8:20,-5,0
18.01.2019 8:50,-4,0
18.01.2019 9:20,-4,0
18.01.2019 9:50,-4,0
18.01.2019 10:20,-4,0
18.01.2019 10:50,-4,0
18.01.2019 11:20,-4,0
18.01.2019 11:50,-3,0
18.01.2019 12:20,-3,0
18.01.2019 12:50,-3,0
18.01.2019 13:20,-3,0
18.01.2019 13:50,-3,0
18.01.2019 14:20,-3,0
18.01.2019 14:50,-3,0
18.01.2019 15:20,-3,0
18.01.2019 15:50,-4,0
18.01.2019 16:20,-4,0
18.01.2019 16:50,-4,0
18.01.2019 17:20,-5,0
18.01.2019 17:50,-5,0
18.01.2019 18:20,-5,0
18.01.2019 18:50,-5,0
18.01.2019 19:20,-6,0
18.01.2019 19:50,-6,0
18.01.2019 20:20,-6,0
18.01.2019 20:50,-6,0
18.01.2019 21:20,-6,0
18.01.2019 21:50,-6,0
18.01.2019 22:20,-6,1
18.01.2019 22:50,-6,1
18.01.2019 23:20,-7,1
18.01.2019 23:50,-10,1
